stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,otc_listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
3211,順達科技股份有限公司,順達,12,桃園市龜山區文禾路188號13樓,鍾聰明,張崇興,林郁蕙,財務處資深副總經理,1998-07-15,2004-11-08,152552021,0,0,每年,董事會,勤業眾信聯合會計師事務所,簡明彥,吳世宗,www.dynapack.com.tw
3213,茂訊電腦股份有限公司,茂訊,12,新北市深坑區北深路三段250號7樓,沈頤同,沈頤同,周詠翔,執行副總經理,1990-03-15,2004-10-01,58685547,0,0,每年,股東會,安侯建業聯合會計師事務所,高靚玟,唐慈杰,http://www.crete.com.tw/
3217,優群科技股份有限公司,優群,13,新竹市牛埔南路15之3號,王朝樑,劉興義,劉興義,總經理,1987-08-05,2004-04-30,90104203,0,0,每年,股東會,眾智聯合會計師事務所,楊永成,游佩靜,argosytw.com
3218,大學光學科技股份有限公司,大學光,19,台北市南港區園區街3-1號4樓,歐淑芳,盧政宏,劉俊杰,資深處長,1994-08-03,2004-11-29,84724899,0,0,每年,董事會,勤業眾信聯合會計師事務所,廖婉怡,蔡宗遠,www.uvb.com.tw/
3219,倚強科技股份有限公司,倚強科,14,臺北市內湖區瑞光路607號9樓,吳聲皜,吳聲皜,王皓正,財務處長,1992-09-04,2004-03-19,71105800,0,0,每年,股東會,勤業眾信聯合會計師事務所,謝明忠,彭以驊,https://www.aether-tek.com/
3221,台灣嘉碩科技股份有限公司,台嘉碩,15,桃園市平鎮區工業二路三號,黃鈺同,李昆鴻,李昆鴻,執行副總經理,1997-11-10,2006-02-22,103936710,0,0,每年,股東會,安侯建業聯合會計師事務所,黃海寧,王怡文,http://www.taisaw.com
3224,三顧股份有限公司,三顧,16,新北市汐止區新台五路一段75號14樓之3,楊弘仁,唐洪德,唐洪德,總經理,1998-09-17,2004-06-03,68172648,0,0,每年,董事會,資誠聯合會計師事務所,林冠宏,王方瑜,WWW.METATECH.COM.TW
3226,龍鋒科技股份有限公司,龍鋒,11,台南市永康區環工路75號,林崇鎰,林崇鎰,陳智威,董事長特助,1986-09-13,2004-06-16,64430573,0,0,每年,董事會,勤業眾信聯合會計師事務所,張耿禧,尤盟貴,www.lfa.com.tw
3227,原相科技股份有限公司,原相,1,新竹科學園區新竹縣創新一路五號五樓,黃森煌,黃森煌,羅美煒,資深副總經理,1998-07-13,2006-05-04,149231900,0,0,每年,董事會,安永聯合會計師事務所,楊雨霓,邱琬茹,http://www.pixart.com
3228,金麗科技股份有限公司,金麗科,1,新竹市科學園區力行路2之1號6樓之1,易建男,易建男,呂世民,財務處處長,1997-08-20,2005-03-02,70306495,480000,0,每年,股東會,資誠聯合會計師事務所,謝智政,劉倩瑜,https://www.rdc.com.tw/
3230,錦明實業股份有限公司,錦明,2,桃園市蘆竹區南崁里經國路896號16樓,蔡翔峰,簡豪廷,李顯章,顧問,1987-05-01,2006-09-25,86010900,15000000,0,每年,股東會,安永聯合會計師事務所,邱琬茹,黃靖雅,http://www.jmg.com.tw
3232,昱捷股份有限公司,昱捷,16,新北市汐止區新台五路一段93號25樓之6,蔡棟國,蔡棟國,葉瑞炫,副總經理,1987-12-14,2004-11-01,46567865,0,0,每年,董事會,資誠聯合會計師事務所,梁益彰,周筱姿,http://www.sentronic.com.tw
3234,光環科技股份有限公司,光環,15,新竹科學園區新竹市展業一路21號,陳立惇,朱美彥,吳承儒,副總經理,1997-09-01,2011-03-24,111474692,15000000,0,每年,股東會,資誠聯合會計師事務所,鄭雅慧,江采燕,http://www.truelight.com.tw
3236,千如電機工業股份有限公司,千如,13,桃園市楊梅區水美里楊湖路一段422號,徐明恩,范良芳,徐錫愷,副總經理,1979-05-25,2004-12-02,105000613,0,0,每年,股東會,勤業眾信聯合會計師事務所,&#28201;智源,葉東煇,www.atec-group.com
3252,海灣國際開發(股)公司,海灣,30,臺中市西區民龍里大和路22號3樓,劉至誠,劉至誠,劉玟君,特助,1994-07-19,2004-09-23,50195754,0,0,每年,股東會,安侯建業聯合會計師事務所,張字信,郭士華,www.haiwan.tw
3259,鑫創科技股份有限公司,鑫創,1,新竹縣竹北市台元街22號5樓之一,林俊宏,胡定中,胡定中,總經理,1998-11-26,2007-12-24,72965934,14250206,0,每年,股東會,聯捷聯合會計師事務所,詹定勳,黃珮樺,www.3system.com.tw
3260,威剛科技股份有限公司,威剛,1,台北市內湖區潭美街533號25樓,陳立白,陳玲娟,陳靜慧,處長,2001-05-04,2004-10-08,325796648,0,0,每半會計年度,董事會,資誠聯合會計師事務所,于智帆,王方瑜,www.adata.com
3264,欣銓科技股份有限公司,欣銓,1,新竹縣湖口鄉勝利村工業三路3號,盧志遠,張季明,江文山,副處長,1999-10-11,2005-01-05,490170076,0,0,每年,股東會,資誠聯合會計師事務所,劉倩瑜,鄭雅慧,www.ardentec.com
3265,台星科股份有限公司,台星科,1,新竹縣芎林鄉華龍村6鄰鹿寮坑176-5號,黃興陽,翁志立,劉貴竹,財務處主計長,2000-04-26,2005-08-02,136261659,0,0,每年,董事會,資誠聯合會計師事務所,李典易,謝智政,https://www.winstek.com.tw/html/home/index-tw.html
3268,海德威電子工業股份有限公司,海德威,1,台中市西屯區台灣大道四段925號14F-6,黃 (方方土) 芳,游賜傑,游賜傑,總經理,1991-04-13,2005-01-27,34720796,0,0,每年,股東會,資誠會計師事務所,賴志維,洪淑華,www.higherway.com.tw
3272,東碩資訊股份有限公司,東碩,12,新北市新店區寶橋路235巷131號3樓之4,曹賜正,鮑俊宇,薛劍峰,副總經理,1993-02-04,2014-08-26,61176789,0,0,每年,董事會,資誠聯合會計師事務所,于智帆,黃世鈞,www.goodway.com.tw
3276,宇環科技股份有限公司,宇環,13,桃園市平鎮區工業二路12號,徐正民,李明熹,胡秀杏,財務部副總經理,1999-12-29,2005-01-12,69712666,0,0,每年,董事會,安侯建業聯合會計師事務所,陳宜君,江曉苓,http://www.tht-pcb.com.tw
3284,太普高精密影像股份有限公司,太普高,33,高雄市大寮區大發工業區莒光二街20號,呂金發,侯景文,侯景文,總經理,1998-10-21,2005-03-22,92395065,35713600,0,每年,董事會,安永聯合會計師事務所,洪國森,陳政初,https://www.ctptop.com.tw/
3285,微端科技股份有限公司,微端,14,新北市汐止區康寧街169巷31號12樓,魯景岱,魯景岱,楊宗達,業務副總,1995-07-27,2012-07-23,42735324,0,0,每年,股東會,勤業眾信聯合會計師事務所,池瑞全,蔡宗遠,www.microtips.com.tw
3287,廣寰科技股份有限公司,廣寰科,12,新北市中和區建二路113號6樓,王忠傑,黃智宏,王桂英,總經理室特助,1999-05-10,2008-01-28,43970483,0,0,每年,股東會,安永聯合會計師事務所,王慕凡,林素雯,www.kworld.com.tw
3288,點晶科技股份有限公司,點晶,13,新竹科學工業園區新竹市展業一路9號4樓之3,金際遠,金際遠,金際遠,董事長,1996-12-27,2005-04-15,15000000,2164602,0,每年,股東會,德昌聯合會計師事務所,陳秀莉,陳裕勳,www.siti.com.tw
3289,宜特科技股份有限公司,宜特,14,新竹市埔頂路22號1樓,余維斌,余維斌,林榆桑,財務長,1994-03-09,2004-12-28,74438171,600000,0,每季,董事會,勤業眾信聯合會計師事務所,&#28201;智源,張雅芸,www.istgroup.com
3290,東浦精密光電股份有限公司,東浦,13,桃園市蘆竹區長興路二段58號,戴建樟,戴建樟,簡雅惠,協理,1995-03-08,2005-05-19,128878620,14000000,0,每年,董事會,安侯建業聯合會計師事務所,陳燕慧,吳俊源,www.donpon.com
3293,鈊象電子股份有限公司,鈊象,35,新北市五股區五工路130號,李柯柱,江順成,江順成,總經理,1989-11-10,2006-07-12,281801560,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,周仕杰,李東峰,www.igs.com.tw
3294,英濟股份有限公司,英濟,13,新北市中和區建八路16號17樓之4,徐文麟,姜同會,張嘉正,財務長,1991-10-15,2007-04-27,132015919,0,0,每年,董事會,安侯建業聯合會計師事務所,尹元聖,蘇彥達,www.megaforce.com.tw
3297,杭特電子股份有限公司,杭特,2,新北市汐止區大同路二段171號9樓,鄭子釗,李新榮,顏志全,總經理室特別助理,1988-11-28,2005-06-07,36049445,0,0,每年,股東會,資誠聯合會計師事務所,陳憲正,林瑟凱,www.hunt.com.tw
3303,岱稜科技股份有限公司,岱稜,14,台南市麻豆區麻柚路383號,蔡國龍,李顯昌,李怡君,財務處處長,1990-08-29,2007-05-28,94090607,0,0,每年,董事會,安永聯合會計師事務所,胡子仁,姚世傑,https://www.univacco.com.tw/
3306,鼎天國際股份有限公司,鼎天,15,桃園市龜山區公西里文化二路40號8樓,達啟投資股份有限公司,蘇俊豪,黃凱崙,財務長,1997-12-23,2005-07-05,50607702,0,0,每年,董事會,安侯建業聯合會計師事務所,陳盈如,陳宜君,www.royaltek.com/tw/
3310,佳穎精密企業股份有限公司,佳穎,13,桃園市大園區和平西路二段110號,林坡圳,蔡東&#21234;,蔡東&#21234;,總經理,1988-06-20,2008-06-27,62802251,0,0,每年,股東會,安侯建業聯合會計師事務所,張淑瑩,潘俊名,www.chialin.com.tw
3313,斐成開發科技股份有限公司,斐成,33,台南市安平區永華路二段248號11樓之2,張祐銘,李東洪,韓元翔,財務主管,1993-12-02,2006-05-29,220770776,108380000,0,每年,董事會,安侯建業聯合會計師事務所,高鈺倫,許振隆,www.fce.com.tw
3317,尼克森微電子股份有限公司,尼克森,1,新北市汐止區工建路368號12樓,楊惠強,楊惠強,林訓民,特別助理,1998-10-08,2007-08-09,81000000,0,0,每年,董事會,安侯建業聯合會計師事務所,傅泓文,莊鈞維,www.niko-sem.com
3322,建舜電子製造股份有限公司,建舜電,13,新北市汐止區新台五路一段79號19樓,黃欽雄,黃欽基,黃欽基,總經理,1977-03-22,2009-05-20,121582157,0,0,每年,股東會,安侯建業聯合會計師事務所,區耀軍,王怡文,http://www.jem.com.tw
3323,加百裕工業股份有限公司,加百裕,12,桃園市龍潭區工五路128號,黃世明,黃世明,林建羽,財務長,1997-11-20,2007-06-25,93553607,0,0,每年,董事會,安侯建業聯合會計師事務所,辛郁婷,王怡文,http://www.celxpert.com.tw
3324,雙鴻科技股份有限公司,雙鴻,14,新北市新莊區五權三路6號3樓,林育申,陳志偉,陳玉玲,董事長室經理,1998-08-24,2005-05-13,91774449,0,0,每年,股東會,資誠聯合會計師事務所,胡智華,徐聖忠,http://www.auras.com.tw
3325,旭品科技股份有限公司,旭品,12,新北市三重區興德路98號11樓,蕭奕彰,洪廷宏,陳炤正,業務部專案經理,1996-04-26,2005-08-15,90168610,2382089,0,每年,董事會,勤業眾信聯合會計師事務所,李冠豪,林旺生,https://www.casing.com.tw/index.php
3332,幸康電子股份有限公司,幸康,13,台北市大安區信義路四段306號14樓,周世軒,顏雲曉,周美娟,財務部經理,1991-02-13,2008-01-24,48104246,0,0,每年,股東會,資誠聯合會計師事務所,支秉鈞,徐明釧,http://www.cincon.com.tw
3339,泰谷光電科技股份有限公司,泰谷,2,南投縣南投市自強三路18號,黃國師,蔡兆全,黃書群,處長,2000-05-31,2006-06-27,66568300,0,0,每年,股東會,安侯建業聯合會計師事務所,張淑瑩,區耀軍,www.tekcore.com.tw
3349,寶德科技股份有限公司,寶德,12,新北市新店區寶高路30之1號3樓、30之2號3樓,盧賀隆,盧賀隆,盧賀隆,董事長兼總經理,1997-04-23,2022-03-23,40071648,0,0,每年,董事會,資誠聯合會計師事務所,林柏全,吳仁杰,www.dexin.com.tw
3354,律勝科技股份有限公司,律勝,13,台南市善化區南科九路8號,黃堂傑,黃堂傑,莊朝欽,執行副總經理,1996-12-05,2005-12-08,70112426,0,0,每年,董事會,資誠聯合會計師事務所,葉芳婷,田中玉,www.microcosm.com.tw
3357,西北臺慶科技股份有限公司,臺慶科,13,326桃園市楊梅區幼四路1號,謝明諺,謝明良,曾志銘,協理,1992-11-02,2021-04-27,102034881,0,0,每年,董事會,資誠聯合會計師事務所,吳偉豪,鄭雅慧,http://www.tai-tech.com.tw
3360,尚立股份有限公司,尚立,16,台北市內湖區洲子街76號6樓,簡剛民,簡剛民,游岳桂(暫代),資深經理,1985-04-06,2006-06-06,76402244,0,0,每年,股東會,勤業眾信聯合會計師事務所,張至誼,施錦川,www.sunnic.com
3362,先進光電科技股份有限公司,先進光,2,台中市西屯區科園一路14號,高維亞,高維亞,紀國隆,處長,1986-11-19,2005-09-06,142449075,10000000,0,每年,股東會,資誠聯合會計師事務所,吳松源,劉美蘭,www.aoet.com.tw
3363,上詮光纖通信股份有限公司,上詮,15,新竹市科學工業園區展業二路十八號,林松福,胡頂達,游雅芳,處長,1995-06-14,2011-02-25,103640567,5000000,0,每年,董事會,資誠聯合會計師事務所,白淑蒨,李典易,www.foci.com.tw
3372,台灣典範半導體股份有限公司,典範,1,高雄市前鎮區南二路一號,束崇萬,曾忠鶴,曾忠鶴,總經理,1998-07-14,2005-12-16,175324000,0,0,每年,董事會,資誠聯合會計師事務所,陳晉昌,廖阿甚,http://www.ticp.com.tw
3373,熱映光電股份有限公司,熱映,14,新竹科學園區新竹縣工業東九路三號一樓,周至元,黃幼謙,謝儀孝,公司治理主管,2000-06-28,2007-12-13,43289801,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉建良,戴信維,Http://www.radiantek.com.tw
3374,精材科技股份有限公司,精材,1,(32062)桃園市中壢區吉林路23號9樓,陳家湘,陳家湘,林恕敏,副總經理,1998-09-11,2015-03-30,271364316,0,0,每年,股東會,勤業眾信聯合會計師事務所,蔡美貞,林心彤,www.xintec.com.tw
3379,彬台科技股份有限公司,彬台,11,台北市內湖區瑞光路208號5樓,洪振攀,暫由董事長洪振攀先生代行總經理職務,許錦碧,副總經理,1981-04-07,2011-10-20,38041748,0,0,每年,董事會,資誠聯合會計師事務所,廖福銘,林一帆,www.taibeco.com
3388,崇越電通股份有限公司,崇越電,13,台北市大安區市民大道4段102號14樓,潘振成,執行長張勝和,吳坤明,財務長,1994-02-05,2006-02-22,74062358,0,0,每年,董事會,安侯建業會計師事務所,郭冠纓,辛郁婷,HTTP://WWW.TOPCOCORP.COM
3390,旭軟電子科技股份有限公司,旭軟,13,桃園市龜山區南上路522號,林永寶,蘇政仁,官原霆,財務主管,1998-10-12,2006-02-22,78958259,0,0,每年,股東會,致遠聯合會計師事務所,呂瑞文,厲斌王玉,http://www.sunflex.com.tw
3402,漢科系統科技股份有限公司,漢科,14,新竹市東華路14號8樓之1,溫永宏,謝清泉,蕭燕啁,總管理處副總經理,1990-08-08,2007-01-09,73047692,0,0,每年,董事會,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,www.wholetech.com.tw
3426,台興電子企業股份有限公司,台興,11,桃園市平鎮區平鎮工業區工業六路4號,林萬興,楊萬隆,林傳家,協理,1984-06-16,2016-12-21,26400000,0,0,每年,股東會,勤業眾信聯合會計師事務所,施錦川,鄭淂蓁,www.tai-shing.com.tw
3430,奇鈦科技股份有限公司,奇鈦科,3,台北市信義區基隆路二段51號16樓,龍筱芬,龍筱芬,林婷婷,財會協理,1998-01-13,2022-09-08,33716085,0,0,每年,董事會,勤業眾信聯合會計師事務所,劉紋伶,戴信維,www.chitec.com
3434,哲固資訊科技股份有限公司,哲固,2,桃園市蘆竹區大興路20巷21弄11號,簡豊輝,簡豊輝,簡盛崧,副總經理,1993-05-05,2008-01-28,28027800,0,0,每年,股東會,資誠聯合會計師事務所,吳偉豪,鄭雅慧,http://www.acula.com
3438,台灣類比科技股份有限公司,類比科,1,新竹縣竹北市台元科技園區台元二街1號7樓之1,吳錦川,林登財,林登財,總經理,1999-03-25,2006-07-19,47165815,0,0,每年,股東會,資誠聯合會計師事務所,江采燕,謝智政,http://www.aat-ic.com
3441,聯一光電股份有限公司,聯一光電,2,南投縣草屯鎮稻香路6-4號,陳忠政,陳忠禮,陳忠政,董事長,1984-03-27,2010-10-04,40039920,0,0,每年,股東會,勤業眾信會計師事務所,劉力維,王翔民,www.t-unique.com
3444,利機企業股份有限公司,利機,16,台中市西屯區台灣大道四段767號5樓之5,張濬暉,黃道景,盧修滿,營運支援處協理,1993-05-07,2008-09-26,44996877,0,0,每年,董事會,勤業眾信聯合會計師事務所,許瑞隆,蘇定堅,www.niching.com.tw
3455,由田新技股份有限公司,由田,2,新北市中和區連城路268號10樓之1,鄒嘉駿,張文杰,張文杰,總經理,1992-05-23,2007-12-27,59850750,0,0,每年,董事會,安侯建業聯合會計師事務所,楊樹芝,洪士剛,http://www.utechzone.com.tw
3465,進泰電子科技股份有限公司,進泰電子,14,高雄市新興區民權一路251號19樓之1,邢家蓁,邢家蓁,李智賢,財務長,1993-04-09,2008-01-28,35329862,0,0,每季,董事會,資誠聯合會計師事務所,廖阿甚,王駿凱,https://www.naeaudio.com
3466,德晉科技股份有限公司,德晉,15,新北市三重區興德路123-1號8樓,於知慶,劉勇信(代理),陳家儒,董事長特助,1982-03-23,2006-05-17,77892073,0,0,每年,股東會,安侯建業聯合會計師事務所,張淑瑩,潘俊名,https://www.skardin.com/zh/%e9%a6%96%e9%a0%81/
3467,台灣精材股份有限公司,台灣精材,1,新竹縣湖口鄉長安村長春路56號,馬堅勇,王元星,王元星,總經理,1997-09-11,2025-03-25,31106569,0,0,每年,股東會,勤業眾信聯合會計師事務所,趙永祥,劉明賢,https://www.forcera.com.tw
