日期,股票代碼,類別,數值,原始名稱
2007-09-30,2454,TotalNonbusinessIncome,839729000,營業外收入及利益
2007-09-30,2454,TotalnonbusinessExpenditure,150018000,營業外費用及損失
2007-09-30,2454,IncomeBeforeTaxFromContinuingOperations,12135466000,繼續營業單位稅前淨利(淨損)
2007-09-30,2454,TAX,286261000,所得稅(費用)利益
2007-09-30,2454,IncomeFromContinuingOperations,11849205000,繼續營業單位淨利(淨損)
2007-09-30,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2007-09-30,2454,ExtraordinaryItems,0,非常損益
2007-09-30,2454,CumulativeEffectOfChangesInAccountingPrinciple,0,會計原則變動累積影響數
2007-09-30,2454,-,0,合併前非屬共同控制股權損益
2007-09-30,2454,NetIncome,11849205000,本期淨利(淨損)
2007-09-30,2454,EPS,10.42,基本每股盈餘
2007-12-31,2454,Revenue,17795526000,營業收入
2007-12-31,2454,CostOfGoodsSold,8059779000,營業成本
2007-12-31,2454,GrossProfit,9735747000,營業毛利(毛損)
2007-12-31,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2007-12-31,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2007-12-31,2454,OperatingExpenses,3651962000,營業費用
2007-12-31,2454,OperatingIncome,6083785000,營業淨利(淨損)
2007-12-31,2454,TotalNonbusinessIncome,657019000,營業外收入及利益
2007-12-31,2454,TotalnonbusinessExpenditure,12625000,營業外費用及損失
2007-12-31,2454,IncomeBeforeTaxFromContinuingOperations,6728179000,繼續營業單位稅前淨利(淨損)
2007-12-31,2454,TAX,414078000,所得稅(費用)利益
2007-12-31,2454,IncomeFromContinuingOperations,6314101000,繼續營業單位淨利(淨損)
2007-12-31,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2007-12-31,2454,ExtraordinaryItems,0,非常損益
2007-12-31,2454,CumulativeEffectOfChangesInAccountingPrinciple,0,會計原則變動累積影響數
2007-12-31,2454,-,0,合併前非屬共同控制股權損益
2007-12-31,2454,NetIncome,6314101000,本期淨利(淨損)
2007-12-31,2454,EPS,6.11,基本每股盈餘
2008-03-31,2454,Revenue,15241528000,營業收入
2008-03-31,2454,CostOfGoodsSold,7175542000,營業成本
2008-03-31,2454,GrossProfit,8065986000,營業毛利(毛損)
2008-03-31,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2008-03-31,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2008-03-31,2454,OperatingExpenses,3782536000,營業費用
2008-03-31,2454,OperatingIncome,4283450000,營業淨利(淨損)
2008-03-31,2454,TotalNonbusinessIncome,622879000,營業外收入及利益
2008-03-31,2454,TotalnonbusinessExpenditure,635986000,營業外費用及損失
2008-03-31,2454,IncomeBeforeTaxFromContinuingOperations,4270343000,繼續營業單位稅前淨利(淨損)
2008-03-31,2454,TAX,238856000,所得稅(費用)利益
2008-03-31,2454,IncomeFromContinuingOperations,4031487000,繼續營業單位淨利(淨損)
2008-03-31,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2008-03-31,2454,ExtraordinaryItems,0,非常損益
2008-03-31,2454,CumulativeEffectOfChangesInAccountingPrinciple,0,會計原則變動累積影響數
2008-03-31,2454,-,0,合併前非屬共同控制股權損益
2008-03-31,2454,NetIncome,4031487000,本期淨利(淨損)
2008-03-31,2454,EPS,3.9,基本每股盈餘
2008-06-30,2454,Revenue,16543540000,營業收入
2008-06-30,2454,CostOfGoodsSold,7452796000,營業成本
2008-06-30,2454,GrossProfit,9090744000,營業毛利(毛損)
2008-06-30,2454,UnrealizedGainFromInterAffiliateAccounts,0,聯屬公司間未實現利益
2008-06-30,2454,RealizedGainFromInterAffiliateAccounts,0,聯屬公司間已實現利益
2008-06-30,2454,OperatingExpenses,4385093000,營業費用
2008-06-30,2454,OperatingIncome,4705651000,營業淨利(淨損)
2008-06-30,2454,TotalNonbusinessIncome,1733993000,營業外收入及利益
2008-06-30,2454,TotalnonbusinessExpenditure,304172000,營業外費用及損失
2008-06-30,2454,IncomeBeforeTaxFromContinuingOperations,6135472000,繼續營業單位稅前淨利(淨損)
2008-06-30,2454,TAX,1039647000,所得稅(費用)利益
2008-06-30,2454,IncomeFromContinuingOperations,5095825000,繼續營業單位淨利(淨損)
2008-06-30,2454,IncomeLossFromDiscontinuedOperation,0,停業單位損益
2008-06-30,2454,ExtraordinaryItems,0,非常損益
2008-06-30,2454,CumulativeEffectOfChangesInAccountingPrinciple,0,會計原則變動累積影響數
